tt
1e-6,0.00498528153699912,0,0,-0.00498528153699912,0,0
0.5e-6,0.00499084507649306,0,0,-0.00499084507649306,0,0
0.25e-6,0.00499612131596308,0,0,-0.00499612131596308,0,0
0.125e-6,0.00499751205948271,0,0,-0.00499751205948271,0,0
0.0625e-6,0.00499883092723913,0,0,-0.00499883092723913,0,0
0.03125e-6,0.00499949033326733,0,0,-0.00499949033326733,0,0
0.015625e-6,0.00499982003395096,0,0,-0.00499982003395096,0,0
0.0078125e-6,0.00499990694281219,0,0,-0.00499990694281219,0,0
